@RELATION burstmodel
@ATTRIBUTE dealer {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player1−1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player1-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player2-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player2-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player3-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player3-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player4-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player4-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE card-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE card-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE total NUMERIC
@ATTRIBUTE result {burst, non-burst}
@DATA
QUEEN,KING,JACK,FIVE,SIX,TEN,TWO,NINE,EIGHT,NONE,NONE,11,non-burst
QUEEN,KING,JACK,FIVE,SIX,TEN,TWO,NINE,EIGHT,TWO,NONE,13,non-burst
QUEEN,KING,JACK,FIVE,SIX,TEN,TWO,NINE,EIGHT,NONE,NONE,12,non-burst
QUEEN,KING,JACK,FIVE,SIX,TEN,TWO,NINE,EIGHT,TWO,NONE,14,non-burst
THREE,EIGHT,SEVEN,NINE,NINE,NINE,TWO,ACE,THREE,NONE,NONE,15,non-burst
THREE,EIGHT,SEVEN,NINE,NINE,NINE,TWO,ACE,THREE,NONE,NONE,11,non-burst
THREE,EIGHT,SEVEN,NINE,NINE,NINE,TWO,ACE,THREE,NONE,NONE,14,non-burst
THREE,EIGHT,SEVEN,NINE,NINE,NINE,TWO,ACE,THREE,NINE,NONE,13,non-burst
THREE,EIGHT,SEVEN,NINE,NINE,NINE,TWO,ACE,THREE,NINE,THREE,16,burst
SEVEN,SIX,NINE,TWO,SIX,QUEEN,NINE,ACE,SEVEN,NONE,NONE,15,non-burst
SEVEN,SIX,NINE,TWO,SIX,QUEEN,NINE,ACE,SEVEN,NONE,NONE,8,non-burst
SEVEN,SIX,NINE,TWO,SIX,QUEEN,NINE,ACE,SEVEN,FOUR,NONE,12,non-burst
SEVEN,SIX,NINE,TWO,SIX,QUEEN,NINE,ACE,SEVEN,FOUR,TWO,14,non-burst
SEVEN,KING,EIGHT,EIGHT,QUEEN,NINE,JACK,THREE,ACE,NONE,NONE,14,non-burst
QUEEN,TWO,ACE,FOUR,QUEEN,THREE,JACK,TWO,NINE,NONE,NONE,13,non-burst
QUEEN,TWO,ACE,FOUR,QUEEN,THREE,JACK,TWO,NINE,JACK,NONE,13,non-burst
QUEEN,TWO,ACE,FOUR,QUEEN,THREE,JACK,TWO,NINE,JACK,THREE,16,burst
QUEEN,TWO,ACE,FOUR,QUEEN,THREE,JACK,TWO,NINE,NONE,NONE,14,burst
QUEEN,TWO,ACE,FOUR,QUEEN,THREE,JACK,TWO,NINE,NONE,NONE,13,burst
QUEEN,TWO,ACE,FOUR,QUEEN,THREE,JACK,TWO,NINE,NONE,NONE,11,non-burst
QUEEN,TWO,ACE,FOUR,QUEEN,THREE,JACK,TWO,NINE,FIVE,NONE,16,burst
JACK,FOUR,ACE,SEVEN,FIVE,TEN,NINE,SIX,TWO,NONE,NONE,15,non-burst
JACK,FOUR,ACE,SEVEN,FIVE,TEN,NINE,SIX,TWO,NONE,NONE,12,non-burst
JACK,FOUR,ACE,SEVEN,FIVE,TEN,NINE,SIX,TWO,NONE,NONE,8,non-burst
TEN,THREE,THREE,KING,EIGHT,TEN,JACK,QUEEN,NINE,NONE,NONE,6,non-burst
TEN,THREE,THREE,KING,EIGHT,TEN,JACK,QUEEN,NINE,SIX,NONE,12,non-burst
TEN,THREE,THREE,KING,EIGHT,TEN,JACK,QUEEN,NINE,SIX,FOUR,16,burst
TWO,KING,EIGHT,TWO,JACK,FOUR,SEVEN,NINE,THREE,NONE,NONE,12,non-burst
TWO,KING,EIGHT,TWO,JACK,FOUR,SEVEN,NINE,THREE,ACE,NONE,13,non-burst
TWO,KING,EIGHT,TWO,JACK,FOUR,SEVEN,NINE,THREE,ACE,THREE,16,non-burst
TWO,KING,EIGHT,TWO,JACK,FOUR,SEVEN,NINE,THREE,NONE,NONE,11,non-burst
TWO,KING,EIGHT,TWO,JACK,FOUR,SEVEN,NINE,THREE,NONE,NONE,12,non-burst
SIX,THREE,FOUR,FOUR,FOUR,SIX,TWO,SEVEN,TEN,NONE,NONE,7,non-burst
SIX,THREE,FOUR,FOUR,FOUR,SIX,TWO,SEVEN,TEN,NINE,NONE,16,burst
SIX,THREE,FOUR,FOUR,FOUR,SIX,TWO,SEVEN,TEN,NONE,NONE,8,non-burst
SIX,THREE,FOUR,FOUR,FOUR,SIX,TWO,SEVEN,TEN,NONE,NONE,8,non-burst
SIX,THREE,FOUR,FOUR,FOUR,SIX,TWO,SEVEN,TEN,THREE,NONE,11,non-burst
SIX,THREE,FOUR,FOUR,FOUR,SIX,TWO,SEVEN,TEN,THREE,FOUR,15,burst
KING,TWO,TEN,THREE,SEVEN,SEVEN,TEN,THREE,FOUR,NONE,NONE,12,non-burst
KING,TWO,TEN,THREE,SEVEN,SEVEN,TEN,THREE,FOUR,NONE,NONE,10,non-burst
KING,TWO,TEN,THREE,SEVEN,SEVEN,TEN,THREE,FOUR,SIX,NONE,16,burst
KING,TWO,TEN,THREE,SEVEN,SEVEN,TEN,THREE,FOUR,NONE,NONE,7,non-burst
KING,TWO,TEN,THREE,SEVEN,SEVEN,TEN,THREE,FOUR,FIVE,NONE,12,non-burst
FOUR,SEVEN,SIX,ACE,KING,EIGHT,SIX,FOUR,FIVE,NONE,NONE,13,non-burst
FOUR,SEVEN,SIX,ACE,KING,EIGHT,SIX,FOUR,FIVE,NONE,NONE,14,burst
FOUR,SEVEN,SIX,ACE,KING,EIGHT,SIX,FOUR,FIVE,NONE,NONE,9,non-burst
NINE,SEVEN,EIGHT,QUEEN,TWO,TWO,QUEEN,TWO,TEN,NONE,NONE,15,burst
NINE,SEVEN,EIGHT,QUEEN,TWO,TWO,QUEEN,TWO,TEN,NONE,NONE,12,non-burst
NINE,SEVEN,EIGHT,QUEEN,TWO,TWO,QUEEN,TWO,TEN,NONE,NONE,12,non-burst
NINE,SEVEN,EIGHT,QUEEN,TWO,TWO,QUEEN,TWO,TEN,NONE,NONE,12,non-burst
SIX,FOUR,FIVE,JACK,SIX,TEN,ACE,EIGHT,FIVE,NONE,NONE,9,non-burst
SIX,FOUR,FIVE,JACK,SIX,TEN,ACE,EIGHT,FIVE,SIX,NONE,15,non-burst
SIX,FOUR,FIVE,JACK,SIX,TEN,ACE,EIGHT,FIVE,NONE,NONE,16,burst
SIX,FOUR,FIVE,JACK,SIX,TEN,ACE,EIGHT,FIVE,NONE,NONE,13,burst
SIX,JACK,TWO,QUEEN,FOUR,QUEEN,TWO,SIX,JACK,NONE,NONE,12,burst
SIX,JACK,TWO,QUEEN,FOUR,QUEEN,TWO,SIX,JACK,NONE,NONE,14,non-burst
SIX,JACK,TWO,QUEEN,FOUR,QUEEN,TWO,SIX,JACK,NONE,NONE,12,non-burst
SIX,JACK,TWO,QUEEN,FOUR,QUEEN,TWO,SIX,JACK,TWO,NONE,14,non-burst
SIX,JACK,TWO,QUEEN,FOUR,QUEEN,TWO,SIX,JACK,NONE,NONE,16,burst
SEVEN,FIVE,TEN,NINE,EIGHT,ACE,FIVE,SIX,SEVEN,NONE,NONE,15,burst
SEVEN,FIVE,TEN,NINE,EIGHT,ACE,FIVE,SIX,SEVEN,NONE,NONE,16,non-burst
SEVEN,FIVE,TEN,NINE,EIGHT,ACE,FIVE,SIX,SEVEN,EIGHT,NONE,14,non-burst
SEVEN,FIVE,TEN,NINE,EIGHT,ACE,FIVE,SIX,SEVEN,NONE,NONE,13,non-burst
JACK,TEN,TEN,THREE,SIX,NINE,TWO,FIVE,SEVEN,NONE,NONE,9,non-burst
JACK,TEN,TEN,THREE,SIX,NINE,TWO,FIVE,SEVEN,NONE,NONE,11,non-burst
JACK,TEN,TEN,THREE,SIX,NINE,TWO,FIVE,SEVEN,NONE,NONE,12,non-burst
TWO,THREE,KING,ACE,FOUR,TWO,FOUR,SEVEN,TWO,NONE,NONE,13,non-burst
TWO,THREE,KING,ACE,FOUR,TWO,FOUR,SEVEN,TWO,THREE,NONE,16,burst
TWO,THREE,KING,ACE,FOUR,TWO,FOUR,SEVEN,TWO,NONE,NONE,15,non-burst
TWO,THREE,KING,ACE,FOUR,TWO,FOUR,SEVEN,TWO,EIGHT,NONE,13,non-burst
TWO,THREE,KING,ACE,FOUR,TWO,FOUR,SEVEN,TWO,NONE,NONE,6,non-burst
TWO,THREE,KING,ACE,FOUR,TWO,FOUR,SEVEN,TWO,JACK,NONE,16,burst
TWO,THREE,KING,ACE,FOUR,TWO,FOUR,SEVEN,TWO,NONE,NONE,9,non-burst
TWO,THREE,KING,ACE,FOUR,TWO,FOUR,SEVEN,TWO,FIVE,NONE,14,non-burst
NINE,THREE,TEN,THREE,FOUR,EIGHT,EIGHT,TWO,NINE,NONE,NONE,13,non-burst
NINE,THREE,TEN,THREE,FOUR,EIGHT,EIGHT,TWO,NINE,NONE,NONE,7,non-burst
NINE,THREE,TEN,THREE,FOUR,EIGHT,EIGHT,TWO,NINE,NINE,NONE,16,burst
NINE,THREE,TEN,THREE,FOUR,EIGHT,EIGHT,TWO,NINE,NONE,NONE,16,non-burst
NINE,THREE,TEN,THREE,FOUR,EIGHT,EIGHT,TWO,NINE,NONE,NONE,11,non-burst
TEN,KING,TEN,TWO,EIGHT,JACK,FOUR,EIGHT,SIX,NONE,NONE,10,non-burst
TEN,KING,TEN,TWO,EIGHT,JACK,FOUR,EIGHT,SIX,NONE,NONE,14,non-burst
TEN,KING,TEN,TWO,EIGHT,JACK,FOUR,EIGHT,SIX,NONE,NONE,14,burst
TWO,THREE,THREE,THREE,JACK,FOUR,SIX,QUEEN,SIX,NONE,NONE,6,non-burst
TWO,THREE,THREE,THREE,JACK,FOUR,SIX,QUEEN,SIX,EIGHT,NONE,14,non-burst
TWO,THREE,THREE,THREE,JACK,FOUR,SIX,QUEEN,SIX,NONE,NONE,13,burst
TWO,THREE,THREE,THREE,JACK,FOUR,SIX,QUEEN,SIX,NONE,NONE,10,non-burst
TWO,THREE,THREE,THREE,JACK,FOUR,SIX,QUEEN,SIX,FOUR,NONE,14,non-burst
TWO,THREE,THREE,THREE,JACK,FOUR,SIX,QUEEN,SIX,NONE,NONE,16,non-burst
TEN,FOUR,TWO,SEVEN,SEVEN,KING,JACK,FOUR,ACE,NONE,NONE,6,non-burst
TEN,FOUR,TWO,SEVEN,SEVEN,KING,JACK,FOUR,ACE,TEN,NONE,16,burst
TEN,FOUR,TWO,SEVEN,SEVEN,KING,JACK,FOUR,ACE,NONE,NONE,14,burst
TEN,FOUR,TWO,SEVEN,SEVEN,KING,JACK,FOUR,ACE,NONE,NONE,15,non-burst
JACK,EIGHT,KING,JACK,THREE,FOUR,NINE,TWO,FOUR,NONE,NONE,13,burst
JACK,EIGHT,KING,JACK,THREE,FOUR,NINE,TWO,FOUR,NONE,NONE,13,non-burst
JACK,EIGHT,KING,JACK,THREE,FOUR,NINE,TWO,FOUR,ACE,NONE,14,non-burst
JACK,EIGHT,KING,JACK,THREE,FOUR,NINE,TWO,FOUR,NONE,NONE,6,non-burst
JACK,EIGHT,KING,JACK,THREE,FOUR,NINE,TWO,FOUR,THREE,NONE,9,non-burst
JACK,EIGHT,KING,JACK,THREE,FOUR,NINE,TWO,FOUR,THREE,SEVEN,16,non-burst
TEN,TEN,SEVEN,QUEEN,KING,EIGHT,SIX,ACE,EIGHT,NONE,NONE,14,non-burst
SIX,FIVE,TEN,EIGHT,THREE,TEN,JACK,EIGHT,QUEEN,NONE,NONE,15,non-burst
SIX,FIVE,TEN,EIGHT,THREE,TEN,JACK,EIGHT,QUEEN,NONE,NONE,11,non-burst
TWO,NINE,FIVE,ACE,JACK,JACK,TWO,THREE,SIX,NONE,NONE,14,burst
TWO,NINE,FIVE,ACE,JACK,JACK,TWO,THREE,SIX,NONE,NONE,12,non-burst
TWO,NINE,FIVE,ACE,JACK,JACK,TWO,THREE,SIX,NONE,NONE,9,non-burst
TWO,NINE,FIVE,ACE,JACK,JACK,TWO,THREE,SIX,TWO,NONE,11,non-burst
TWO,NINE,FIVE,ACE,JACK,JACK,TWO,THREE,SIX,TWO,FIVE,16,burst
FIVE,TEN,EIGHT,EIGHT,FIVE,NINE,SEVEN,SIX,NINE,NONE,NONE,13,non-burst
FIVE,TEN,EIGHT,EIGHT,FIVE,NINE,SEVEN,SIX,NINE,NONE,NONE,16,burst
FIVE,TEN,EIGHT,EIGHT,FIVE,NINE,SEVEN,SIX,NINE,NONE,NONE,15,burst
SIX,FIVE,FIVE,EIGHT,QUEEN,NINE,KING,NINE,SIX,NONE,NONE,10,non-burst
SIX,FIVE,FIVE,EIGHT,QUEEN,NINE,KING,NINE,SIX,NONE,NONE,15,burst
JACK,THREE,THREE,THREE,TWO,KING,THREE,TEN,EIGHT,NONE,NONE,6,non-burst
JACK,THREE,THREE,THREE,TWO,KING,THREE,TEN,EIGHT,NONE,NONE,5,non-burst
JACK,THREE,THREE,THREE,TWO,KING,THREE,TEN,EIGHT,THREE,NONE,8,non-burst
JACK,THREE,THREE,THREE,TWO,KING,THREE,TEN,EIGHT,NONE,NONE,13,burst
JACK,THREE,FIVE,NINE,SIX,ACE,TEN,FIVE,QUEEN,NONE,NONE,8,non-burst
JACK,THREE,FIVE,NINE,SIX,ACE,TEN,FIVE,QUEEN,NONE,NONE,15,burst
JACK,THREE,FIVE,NINE,SIX,ACE,TEN,FIVE,QUEEN,NONE,NONE,15,burst
SEVEN,THREE,THREE,NINE,ACE,FOUR,TEN,QUEEN,FIVE,NONE,NONE,6,non-burst
SEVEN,THREE,THREE,NINE,ACE,FOUR,TEN,QUEEN,FIVE,QUEEN,NONE,16,burst
SEVEN,THREE,THREE,NINE,ACE,FOUR,TEN,QUEEN,FIVE,NONE,NONE,14,non-burst
SEVEN,THREE,THREE,NINE,ACE,FOUR,TEN,QUEEN,FIVE,NONE,NONE,15,non-burst
FOUR,KING,FIVE,FOUR,SIX,NINE,THREE,TEN,SIX,NONE,NONE,15,non-burst
FOUR,KING,FIVE,FOUR,SIX,NINE,THREE,TEN,SIX,NONE,NONE,10,non-burst
FOUR,KING,FIVE,FOUR,SIX,NINE,THREE,TEN,SIX,THREE,NONE,13,non-burst
FOUR,KING,FIVE,FOUR,SIX,NINE,THREE,TEN,SIX,NONE,NONE,12,non-burst
FOUR,KING,FIVE,FOUR,SIX,NINE,THREE,TEN,SIX,ACE,NONE,13,non-burst
FOUR,KING,FIVE,FOUR,SIX,NINE,THREE,TEN,SIX,NONE,NONE,16,burst
SIX,QUEEN,NINE,NINE,QUEEN,TEN,TWO,NINE,NINE,NONE,NONE,12,non-burst
THREE,TWO,TWO,TWO,EIGHT,KING,ACE,TWO,FIVE,NONE,NONE,4,non-burst
THREE,TWO,TWO,TWO,EIGHT,KING,ACE,TWO,FIVE,NINE,NONE,13,burst
THREE,TWO,TWO,TWO,EIGHT,KING,ACE,TWO,FIVE,NONE,NONE,10,non-burst
THREE,TWO,TWO,TWO,EIGHT,KING,ACE,TWO,FIVE,NONE,NONE,7,non-burst
THREE,TWO,TWO,TWO,EIGHT,KING,ACE,TWO,FIVE,THREE,NONE,10,non-burst
THREE,TWO,TWO,TWO,EIGHT,KING,ACE,TWO,FIVE,THREE,SIX,16,burst
ACE,NINE,QUEEN,SIX,NINE,JACK,QUEEN,TEN,TEN,NONE,NONE,15,burst
QUEEN,JACK,JACK,SIX,KING,JACK,SEVEN,THREE,NINE,NONE,NONE,16,burst
QUEEN,JACK,JACK,SIX,KING,JACK,SEVEN,THREE,NINE,NONE,NONE,12,burst
JACK,JACK,QUEEN,KING,SIX,SEVEN,QUEEN,NINE,JACK,NONE,NONE,16,burst
EIGHT,SEVEN,QUEEN,QUEEN,TWO,ACE,SIX,SIX,TWO,NONE,NONE,12,non-burst
EIGHT,SEVEN,QUEEN,QUEEN,TWO,ACE,SIX,SIX,TWO,TWO,NONE,14,burst
EIGHT,SEVEN,QUEEN,QUEEN,TWO,ACE,SIX,SIX,TWO,NONE,NONE,8,non-burst
FOUR,TEN,TEN,THREE,FOUR,SIX,QUEEN,SIX,SIX,NONE,NONE,7,non-burst
FOUR,TEN,TEN,THREE,FOUR,SIX,QUEEN,SIX,SIX,THREE,NONE,10,non-burst
FOUR,TEN,TEN,THREE,FOUR,SIX,QUEEN,SIX,SIX,NONE,NONE,16,burst
FOUR,TEN,TEN,THREE,FOUR,SIX,QUEEN,SIX,SIX,NONE,NONE,12,non-burst
FIVE,JACK,SIX,KING,JACK,FIVE,THREE,ACE,TEN,NONE,NONE,16,burst
FIVE,JACK,SIX,KING,JACK,FIVE,THREE,ACE,TEN,NONE,NONE,8,non-burst
FIVE,JACK,SIX,KING,JACK,FIVE,THREE,ACE,TEN,FIVE,NONE,13,non-burst
FIVE,JACK,SIX,KING,JACK,FIVE,THREE,ACE,TEN,FIVE,THREE,16,burst
JACK,EIGHT,NINE,SEVEN,TEN,SIX,SIX,SIX,QUEEN,NONE,NONE,12,non-burst
JACK,EIGHT,NINE,SEVEN,TEN,SIX,SIX,SIX,QUEEN,NONE,NONE,16,non-burst
KING,TEN,NINE,THREE,EIGHT,NINE,THREE,JACK,FOUR,NONE,NONE,11,non-burst
KING,TEN,NINE,THREE,EIGHT,NINE,THREE,JACK,FOUR,NONE,NONE,12,burst
KING,TEN,NINE,THREE,EIGHT,NINE,THREE,JACK,FOUR,NONE,NONE,14,burst
ACE,FIVE,QUEEN,KING,NINE,TEN,TWO,THREE,FIVE,NONE,NONE,15,non-burst
ACE,FIVE,QUEEN,KING,NINE,TEN,TWO,THREE,FIVE,NONE,NONE,12,non-burst
ACE,FIVE,QUEEN,KING,NINE,TEN,TWO,THREE,FIVE,NONE,NONE,8,non-burst
ACE,FIVE,QUEEN,KING,NINE,TEN,TWO,THREE,FIVE,SEVEN,NONE,15,burst
TEN,ACE,FOUR,SIX,TWO,TWO,THREE,KING,THREE,NONE,NONE,15,non-burst
TEN,ACE,FOUR,SIX,TWO,TWO,THREE,KING,THREE,QUEEN,NONE,15,non-burst
TEN,ACE,FOUR,SIX,TWO,TWO,THREE,KING,THREE,NONE,NONE,8,non-burst
TEN,ACE,FOUR,SIX,TWO,TWO,THREE,KING,THREE,THREE,NONE,11,non-burst
TEN,ACE,FOUR,SIX,TWO,TWO,THREE,KING,THREE,NONE,NONE,5,non-burst
TEN,ACE,FOUR,SIX,TWO,TWO,THREE,KING,THREE,SIX,NONE,11,non-burst
TEN,ACE,FOUR,SIX,TWO,TWO,THREE,KING,THREE,NONE,NONE,13,non-burst
SIX,QUEEN,FIVE,NINE,JACK,EIGHT,FIVE,THREE,KING,NONE,NONE,15,burst
SIX,QUEEN,FIVE,NINE,JACK,EIGHT,FIVE,THREE,KING,NONE,NONE,13,non-burst
SIX,QUEEN,FIVE,NINE,JACK,EIGHT,FIVE,THREE,KING,NONE,NONE,13,non-burst
SIX,QUEEN,FIVE,NINE,JACK,EIGHT,FIVE,THREE,KING,TWO,NONE,15,non-burst
THREE,FIVE,FOUR,SEVEN,EIGHT,EIGHT,KING,TEN,TEN,NONE,NONE,9,non-burst
THREE,FIVE,FOUR,SEVEN,EIGHT,EIGHT,KING,TEN,TEN,SEVEN,NONE,16,burst
THREE,FIVE,FOUR,SEVEN,EIGHT,EIGHT,KING,TEN,TEN,NONE,NONE,15,non-burst
TEN,TEN,EIGHT,SIX,THREE,SEVEN,KING,NINE,ACE,NONE,NONE,9,non-burst
TEN,TEN,EIGHT,SIX,THREE,SEVEN,KING,NINE,ACE,THREE,NONE,12,non-burst
TWO,EIGHT,NINE,SEVEN,SEVEN,THREE,TWO,THREE,SIX,NONE,NONE,14,burst
TWO,EIGHT,NINE,SEVEN,SEVEN,THREE,TWO,THREE,SIX,NONE,NONE,5,non-burst
TWO,EIGHT,NINE,SEVEN,SEVEN,THREE,TWO,THREE,SIX,FIVE,NONE,10,non-burst
TWO,EIGHT,NINE,SEVEN,SEVEN,THREE,TWO,THREE,SIX,FIVE,THREE,13,burst
TWO,EIGHT,NINE,SEVEN,SEVEN,THREE,TWO,THREE,SIX,NONE,NONE,9,non-burst
FIVE,THREE,FOUR,JACK,EIGHT,FOUR,ACE,EIGHT,SIX,NONE,NONE,7,non-burst
FIVE,THREE,FOUR,JACK,EIGHT,FOUR,ACE,EIGHT,SIX,THREE,NONE,10,non-burst
FIVE,THREE,FOUR,JACK,EIGHT,FOUR,ACE,EIGHT,SIX,THREE,SIX,16,non-burst
FIVE,THREE,FOUR,JACK,EIGHT,FOUR,ACE,EIGHT,SIX,NONE,NONE,15,non-burst
FIVE,THREE,FOUR,JACK,EIGHT,FOUR,ACE,EIGHT,SIX,TEN,NONE,15,burst
FIVE,THREE,FOUR,JACK,EIGHT,FOUR,ACE,EIGHT,SIX,NONE,NONE,14,burst
TWO,NINE,KING,TEN,TEN,SIX,SIX,FOUR,THREE,NONE,NONE,12,non-burst
TWO,NINE,KING,TEN,TEN,SIX,SIX,FOUR,THREE,TWO,NONE,14,non-burst
TWO,NINE,KING,TEN,TEN,SIX,SIX,FOUR,THREE,TWO,TWO,16,non-burst
TWO,NINE,KING,TEN,TEN,SIX,SIX,FOUR,THREE,NONE,NONE,7,non-burst
SIX,FIVE,SEVEN,THREE,FOUR,NINE,QUEEN,NINE,SIX,NONE,NONE,12,non-burst
SIX,FIVE,SEVEN,THREE,FOUR,NINE,QUEEN,NINE,SIX,NONE,NONE,7,non-burst
SIX,FIVE,SEVEN,THREE,FOUR,NINE,QUEEN,NINE,SIX,NONE,NONE,15,burst
SIX,KING,FOUR,TWO,TWO,JACK,FOUR,THREE,THREE,NONE,NONE,14,burst
SIX,KING,FOUR,TWO,TWO,JACK,FOUR,THREE,THREE,NONE,NONE,4,non-burst
SIX,KING,FOUR,TWO,TWO,JACK,FOUR,THREE,THREE,QUEEN,NONE,14,burst
SIX,KING,FOUR,TWO,TWO,JACK,FOUR,THREE,THREE,NONE,NONE,14,burst
SIX,KING,FOUR,TWO,TWO,JACK,FOUR,THREE,THREE,NONE,NONE,6,non-burst
SIX,KING,FOUR,TWO,TWO,JACK,FOUR,THREE,THREE,THREE,NONE,9,non-burst
SIX,KING,FOUR,TWO,TWO,JACK,FOUR,THREE,THREE,THREE,THREE,12,non-burst
NINE,THREE,FIVE,NINE,ACE,SIX,SIX,JACK,EIGHT,NONE,NONE,8,non-burst
NINE,THREE,FIVE,NINE,ACE,SIX,SIX,JACK,EIGHT,THREE,NONE,11,non-burst
NINE,THREE,FIVE,NINE,ACE,SIX,SIX,JACK,EIGHT,NONE,NONE,12,non-burst
NINE,THREE,FIVE,NINE,ACE,SIX,SIX,JACK,EIGHT,THREE,NONE,15,non-burst
NINE,SEVEN,SEVEN,NINE,QUEEN,ACE,FIVE,NINE,NINE,NONE,NONE,14,non-burst
NINE,SEVEN,SEVEN,NINE,QUEEN,ACE,FIVE,NINE,NINE,NONE,NONE,16,non-burst
NINE,SEVEN,SEVEN,NINE,QUEEN,ACE,FIVE,NINE,NINE,TEN,NONE,16,burst
FIVE,FOUR,JACK,FOUR,QUEEN,EIGHT,ACE,TWO,SEVEN,NONE,NONE,14,non-burst
FIVE,FOUR,JACK,FOUR,QUEEN,EIGHT,ACE,TWO,SEVEN,NONE,NONE,14,burst
FIVE,FOUR,JACK,FOUR,QUEEN,EIGHT,ACE,TWO,SEVEN,NONE,NONE,9,non-burst
FIVE,FOUR,JACK,FOUR,QUEEN,EIGHT,ACE,TWO,SEVEN,TWO,NONE,11,non-burst
FIVE,FOUR,JACK,FOUR,QUEEN,EIGHT,ACE,TWO,SEVEN,TWO,TWO,13,non-burst
JACK,THREE,QUEEN,FIVE,NINE,TEN,TEN,KING,SIX,NONE,NONE,13,burst
JACK,THREE,QUEEN,FIVE,NINE,TEN,TEN,KING,SIX,NONE,NONE,14,non-burst
JACK,THREE,QUEEN,FIVE,NINE,TEN,TEN,KING,SIX,NONE,NONE,16,burst
TWO,KING,ACE,JACK,QUEEN,SIX,NINE,NINE,TWO,NONE,NONE,15,burst
TWO,KING,ACE,JACK,QUEEN,SIX,NINE,NINE,TWO,NONE,NONE,11,non-burst
TWO,KING,ACE,JACK,QUEEN,SIX,NINE,NINE,TWO,FIVE,NONE,16,non-burst
THREE,NINE,TWO,SIX,SIX,ACE,FOUR,NINE,QUEEN,NONE,NONE,11,non-burst
THREE,NINE,TWO,SIX,SIX,ACE,FOUR,NINE,QUEEN,FOUR,NONE,15,non-burst
THREE,NINE,TWO,SIX,SIX,ACE,FOUR,NINE,QUEEN,NONE,NONE,12,non-burst
THREE,NINE,TWO,SIX,SIX,ACE,FOUR,NINE,QUEEN,FOUR,NONE,16,burst
THREE,NINE,TWO,SIX,SIX,ACE,FOUR,NINE,QUEEN,NONE,NONE,15,non-burst
THREE,NINE,TWO,SIX,SIX,ACE,FOUR,NINE,QUEEN,NINE,NONE,14,non-burst
SEVEN,NINE,QUEEN,EIGHT,SIX,EIGHT,SIX,ACE,SIX,NONE,NONE,14,burst
SEVEN,NINE,QUEEN,EIGHT,SIX,EIGHT,SIX,ACE,SIX,NONE,NONE,14,burst
SIX,JACK,SEVEN,JACK,THREE,ACE,QUEEN,SIX,FIVE,NONE,NONE,13,non-burst
SIX,JACK,SEVEN,JACK,THREE,ACE,QUEEN,SIX,FIVE,NONE,NONE,11,non-burst
KING,SIX,ACE,THREE,THREE,QUEEN,NINE,TWO,NINE,NONE,NONE,6,non-burst
KING,SIX,ACE,THREE,THREE,QUEEN,NINE,TWO,NINE,JACK,NONE,16,burst
KING,SIX,ACE,THREE,THREE,QUEEN,NINE,TWO,NINE,NONE,NONE,11,non-burst
TWO,NINE,ACE,THREE,NINE,THREE,TEN,EIGHT,KING,NONE,NONE,12,non-burst
TWO,NINE,ACE,THREE,NINE,THREE,TEN,EIGHT,KING,FOUR,NONE,16,burst
TWO,NINE,ACE,THREE,NINE,THREE,TEN,EIGHT,KING,NONE,NONE,13,non-burst
TWO,NINE,ACE,THREE,NINE,THREE,TEN,EIGHT,KING,TWO,NONE,15,non-burst
ACE,FOUR,SIX,SIX,JACK,KING,JACK,FIVE,SEVEN,NONE,NONE,10,non-burst
ACE,FOUR,SIX,SIX,JACK,KING,JACK,FIVE,SEVEN,NONE,NONE,16,burst
ACE,FOUR,SIX,SIX,JACK,KING,JACK,FIVE,SEVEN,NONE,NONE,12,burst
KING,FOUR,NINE,SEVEN,JACK,THREE,EIGHT,TWO,FOUR,NONE,NONE,13,burst
